DATETIME,WZ_Coast (BIDCLOSE_LOAD_FORECAST),WZ_ERCOT (BIDCLOSE_LOAD_FORECAST),WZ_East (BIDCLOSE_LOAD_FORECAST),WZ_FarWest (BIDCLOSE_LOAD_FORECAST),WZ_North (BIDCLOSE_LOAD_FORECAST),WZ_NorthCentral (BIDCLOSE_LOAD_FORECAST),WZ_SouthCentral (BIDCLOSE_LOAD_FORECAST),WZ_Southern (BIDCLOSE_LOAD_FORECAST),WZ_West (BIDCLOSE_LOAD_FORECAST),ERCOT (WIND_STWPF_BIDCLOSE),GR_COASTAL (WIND_STWPF_BIDCLOSE),GR_ERCOT (WIND_STWPF_BIDCLOSE),GR_NORTH (WIND_STWPF_BIDCLOSE),GR_PANHANDLE (WIND_STWPF_BIDCLOSE),GR_SOUTH (WIND_STWPF_BIDCLOSE),GR_WEST (WIND_STWPF_BIDCLOSE),NORTH (ERCOT) (WIND_STWPF_BIDCLOSE),SOUTH_HOUSTON (WIND_STWPF_BIDCLOSE),WEST (ERCOT) (WIND_STWPF_BIDCLOSE),WEST_NORTH (WIND_STWPF_BIDCLOSE),ERCOT (SOLAR_STPPF_BIDCLOSE),ERCOT (TOTAL_RESOURCE_CAP_OUT),Katy (GASPRICE),Henry (GASPRICE),HB_NORTH (DALMP),HB_NORTH (RTLMP),WZ_Coast (RTLOAD),WZ_ERCOT (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),GR_COASTAL (WINDDATA),GR_ERCOT (WINDDATA),GR_NORTH (WINDDATA),GR_PANHANDLE (WINDDATA),GR_SOUTH (WINDDATA),GR_WEST (WINDDATA),ERCOT (GENERATION_SOLAR_RT),HOURENDING,MARKETDAY,MONTH,YEAR,forecast,DATETIME_LOCAL
2022-01-03 07:00:00+00:00,11213.4004,43770.3507,1700.29,3943.1699,1161.88,14529.2002,6557.4902,3219.76,1445.16,6054.0,1747.4,6054.0,157.0,1417.4,330.5,2401.7,161.2,2077.6,3815.2,3976.4,0.0,10389.0,3.438,3.722,31.01,34.9875,12036.16,48526.77,2076.05,4013.36,1299.32,15903.96,8099.16,3432.47,1666.28,1583.226667,4906.5475,81.6925,952.585,242.980833,2046.0625,0.09,1,2022-01-03,JANUARY,2022,False,2022-01-03 01:00:00-06:00
2022-01-03 08:00:00+00:00,11464.0996,43948.6498,1711.83,4065.04,1114.17,14409.7002,6517.29,3255.03,1411.49,6284.1,1558.5,6284.1,141.5,1499.2,325.5,2759.4,146.7,1884.1,4253.3,4400.0,0.0,10389.0,3.438,3.722,30.45,34.9025,11918.78,48268.95,2097.94,3987.74,1294.79,15830.74,8093.56,3364.9,1680.5,1159.93,5007.3575,74.8525,1105.094167,256.236667,2411.244167,0.09,2,2022-01-03,JANUARY,2022,False,2022-01-03 02:00:00-06:00
2022-01-03 09:00:00+00:00,11818.2002,44638.1199,1738.11,4201.5698,1080.1899,14475.7998,6596.0601,3336.8201,1391.37,6541.3,1442.2,6541.3,136.1,1485.9,356.6,3120.5,143.3,1801.2,4596.8,4740.1,0.0,10389.0,3.438,3.722,30.03,35.6675,11744.64,48373.26,2200.26,3995.03,1312.35,15867.17,8205.69,3366.82,1681.29,987.068333,5127.7625,125.864167,1243.5475,223.675833,2547.604167,0.09,3,2022-01-03,JANUARY,2022,False,2022-01-03 03:00:00-06:00
2022-01-03 10:00:00+00:00,12076.5,45900.8301,1831.08,4201.6699,1118.0699,14930.4004,6904.7998,3414.5,1423.8101,6823.8,1369.3,6823.8,151.4,1451.5,386.9,3464.7,160.9,1760.9,4902.0,5062.9,0.0,10718.0,3.438,3.722,29.65,36.35,11863.13,49039.62,2258.77,4019.35,1326.56,16103.07,8388.67,3410.5,1669.57,1026.913333,5292.97,227.874167,1244.295,188.2025,2605.686667,0.09,4,2022-01-03,JANUARY,2022,False,2022-01-03 04:00:00-06:00
2022-01-03 11:00:00+00:00,12580.2002,48217.9601,1973.89,4211.2402,1178.96,15756.2998,7464.8999,3567.2,1485.27,7210.1,1277.3,7210.1,195.4,1480.8,430.1,3826.5,207.2,1714.3,5288.6,5495.8,0.0,10718.0,3.438,3.722,31.03,37.0725,12076.04,50314.02,2307.23,4043.69,1344.08,16629.37,8664.26,3519.1,1730.24,968.645,5673.730833,400.765,1088.9625,244.658333,2970.7,0.106667,5,2022-01-03,JANUARY,2022,False,2022-01-03 05:00:00-06:00
2022-01-03 12:00:00+00:00,13471.0,52259.1996,2198.3899,4246.7598,1307.3199,17190.5996,8380.5703,3879.3501,1585.21,7851.0,1221.0,7851.0,273.2,1588.4,496.8,4271.6,284.1,1724.3,5842.6,6126.7,0.0,10718.0,3.438,3.722,40.43,37.3625,12565.54,52550.24,2423.95,4104.16,1402.85,17435.98,9157.66,3719.89,1740.22,915.185833,6328.22,416.201667,1123.550833,331.084167,3542.198333,0.09,6,2022-01-03,JANUARY,2022,False,2022-01-03 06:00:00-06:00
2022-01-03 13:00:00+00:00,14578.5,57688.7489,2514.4399,4301.75,1493.4399,19105.6992,9606.04,4357.6299,1731.25,8602.7,1190.5,8602.7,377.7,1739.8,551.3,4743.4,381.8,1750.2,6470.7,6852.5,0.0,10718.0,3.438,3.722,96.58,54.9125,13259.26,55561.16,2553.01,4170.08,1476.41,18459.15,9798.44,4030.75,1814.06,929.753333,6562.06,494.564167,998.329167,388.341667,3751.069167,0.09,7,2022-01-03,JANUARY,2022,False,2022-01-03 07:00:00-06:00
2022-01-03 14:00:00+00:00,15006.2998,60366.8911,2653.5901,4330.9502,1589.9399,20092.3008,10283.9004,4593.6699,1816.24,9405.3,1101.8,9405.3,475.9,1975.9,585.0,5266.7,473.2,1697.9,7234.2,7707.4,75.4,10718.0,3.438,3.722,101.16,51.6875,13733.73,57599.77,2598.77,4188.58,1530.18,19136.27,10262.52,4246.56,1903.18,881.253333,7031.116667,500.135833,1187.103333,484.1175,3978.505833,65.2875,8,2022-01-03,JANUARY,2022,False,2022-01-03 08:00:00-06:00
2022-01-03 15:00:00+00:00,14835.7002,58915.1195,2567.03,4279.6299,1560.09,19452.6992,9996.9502,4472.3301,1750.6899,10028.0,859.6,10028.0,537.1,2242.3,592.1,5796.9,533.0,1459.1,8035.9,8568.9,1472.4,10874.0,3.438,3.722,47.62,34.8675,13813.41,57072.8,2569.13,4159.1,1526.13,18860.09,10065.75,4218.07,1861.13,577.9575,7635.883333,524.808333,1454.180833,523.105833,4555.8275,2582.94,9,2022-01-03,JANUARY,2022,False,2022-01-03 09:00:00-06:00
2022-01-03 16:00:00+00:00,14525.4004,55882.5701,2378.47,4199.5898,1544.13,18243.4004,9211.4697,4218.4199,1561.6899,8745.1,533.9,8745.1,409.7,2267.5,456.9,5077.1,414.1,997.6,7333.4,7747.5,6021.5,10874.0,3.438,3.722,34.68,26.475,13627.09,54390.73,2420.23,4054.66,1488.39,17680.47,9358.53,4021.48,1739.87,306.388333,5740.4025,271.221667,1310.828333,326.190833,3525.776667,6664.775,10,2022-01-03,JANUARY,2022,False,2022-01-03 10:00:00-06:00
2022-01-03 17:00:00+00:00,14184.4004,52963.7907,2181.52,4140.3501,1475.33,17188.9004,8459.2998,3911.98,1422.01,6827.5,302.8,6827.5,223.9,1902.3,311.0,4087.5,238.1,631.4,5958.0,6196.1,7245.7,10874.0,3.438,3.722,29.38,26.2675,13375.65,51564.8,2249.29,4011.73,1425.35,16550.66,8609.68,3777.25,1565.19,201.176667,4223.4375,97.44,1072.075833,217.79,2634.956667,7096.125,11,2022-01-03,JANUARY,2022,False,2022-01-03 11:00:00-06:00
2022-01-03 18:00:00+00:00,13770.5,50347.3504,2001.53,4092.0901,1398.65,16270.9004,7892.6699,3617.98,1303.03,6820.7,166.3,6820.7,171.7,1847.8,302.7,4332.2,190.0,491.9,6138.8,6328.8,6994.2,11295.0,3.438,3.722,27.53,23.575,13049.33,48765.63,2073.12,3919.71,1390.5,15324.63,7972.13,3546.08,1490.12,65.806667,5176.654167,101.184167,1861.743333,192.773333,2955.1475,6780.5125,12,2022-01-03,JANUARY,2022,False,2022-01-03 12:00:00-06:00
2022-01-03 19:00:00+00:00,13328.7998,48033.89,1856.22,4045.8201,1325.6801,15405.7998,7482.4702,3366.51,1222.59,8051.0,90.1,8051.0,183.7,2377.2,351.9,5048.1,206.7,452.3,7392.0,7598.7,6766.7,11687.0,3.438,3.722,26.67,22.615,12663.03,46376.43,1892.28,3849.46,1309.66,14460.46,7452.16,3348.12,1401.26,7.036667,6505.8575,208.1975,2583.606667,191.229167,3515.786667,6577.494167,13,2022-01-03,JANUARY,2022,False,2022-01-03 13:00:00-06:00
2022-01-03 20:00:00+00:00,12940.7002,46105.7897,1758.05,4004.6599,1292.96,14642.0996,7104.8101,3193.6499,1168.86,9127.6,73.5,9127.6,199.8,2803.2,400.1,5651.0,223.2,473.9,8430.5,8653.7,6847.8,11687.0,3.438,3.722,25.13,21.04,12338.94,44457.58,1761.83,3813.79,1252.49,13698.8,7039.45,3186.59,1365.69,4.209167,7276.631667,256.191667,2613.888333,240.6175,4161.725,6677.4975,14,2022-01-03,JANUARY,2022,False,2022-01-03 14:00:00-06:00
2022-01-03 21:00:00+00:00,12570.4004,44400.5509,1675.0,3981.9299,1238.36,13912.4004,6795.8301,3087.3401,1139.29,9767.9,81.5,9767.9,217.7,3013.1,444.9,6010.7,240.1,520.0,9007.8,9247.9,7188.2,11358.0,3.438,3.722,24.17,18.5225,12030.58,43011.81,1661.11,3761.21,1214.56,13123.67,6744.06,3068.29,1408.33,3.469167,8045.880833,221.210833,2769.644167,266.520833,4785.0375,6983.128333,15,2022-01-03,JANUARY,2022,False,2022-01-03 15:00:00-06:00
2022-01-03 22:00:00+00:00,12311.0996,43283.54,1607.37,3965.79,1185.8,13419.4004,6633.3101,3027.8999,1132.87,10350.7,120.1,10350.7,263.5,3101.7,516.1,6349.3,280.8,623.7,9446.2,9727.0,6429.9,11358.0,3.438,3.722,23.2,17.4425,11878.8,42364.55,1640.36,3723.41,1214.2,12861.93,6616.46,3001.31,1428.09,34.189167,9179.773333,212.4225,3272.366667,312.515833,5348.273333,6700.108333,16,2022-01-03,JANUARY,2022,False,2022-01-03 16:00:00-06:00
2022-01-03 23:00:00+00:00,12278.5,43549.2801,1654.08,3978.9099,1165.8199,13504.4004,6745.6201,3038.8799,1183.0699,11089.6,185.1,11089.6,370.0,3154.9,651.1,6728.5,376.9,813.0,9899.7,10276.6,3908.5,11358.0,3.438,3.722,26.79,20.93,11870.33,42559.42,1687.18,3773.95,1178.12,12905.32,6748.5,3007.57,1388.44,108.39,9579.095833,305.920833,3357.651667,312.735,5494.398333,4136.235833,17,2022-01-03,JANUARY,2022,False,2022-01-03 17:00:00-06:00
2022-01-04 00:00:00+00:00,12574.4004,45538.77,1831.9301,3997.9199,1175.65,14294.0996,7251.4502,3145.1299,1268.1899,12575.7,261.7,12575.7,602.0,3265.8,896.5,7549.7,591.4,1116.0,10868.3,11459.7,656.8,11358.0,3.438,3.722,47.05,26.755,12359.99,44827.19,1848.48,3898.36,1196.53,13710.74,7260.23,3120.59,1432.26,277.484167,9633.5575,503.218333,3241.845,496.136667,5114.873333,565.200833,18,2022-01-03,JANUARY,2022,False,2022-01-03 18:00:00-06:00
2022-01-04 01:00:00+00:00,13176.4004,49290.2907,2062.25,4102.46,1288.61,15635.7002,8168.8701,3455.53,1400.47,15417.5,286.6,15417.5,984.6,3479.6,1289.1,9377.6,954.8,1495.4,12967.3,13922.1,0.2,11358.0,3.438,3.722,35.37,24.845,13031.23,48052.61,2008.17,4085.81,1300.02,14760.32,7926.45,3432.32,1508.29,576.989167,13328.824167,809.586667,3545.1575,1216.753333,7180.338333,-0.098333,19,2022-01-03,JANUARY,2022,False,2022-01-03 19:00:00-06:00
2022-01-04 02:00:00+00:00,13312.5996,50236.3296,2139.95,4164.1401,1292.38,15857.2002,8393.7598,3630.8799,1445.42,18242.6,264.9,18242.6,1301.8,3657.4,1673.0,11345.5,1262.9,1822.0,15157.7,16420.6,0.0,11358.0,3.438,3.722,30.99,22.735,13134.35,49029.67,2089.68,4164.97,1332.87,15016.15,8148.73,3575.15,1567.75,578.3175,17748.649167,1257.4025,3723.668333,1821.590833,10367.6675,0.101667,20,2022-01-03,JANUARY,2022,False,2022-01-03 20:00:00-06:00
2022-01-04 03:00:00+00:00,13243.4004,50405.9305,2162.51,4180.1099,1274.54,15961.5,8413.2402,3709.0601,1461.5699,20156.7,208.7,20156.7,1513.5,3768.1,1978.2,12688.2,1470.8,2046.5,16639.4,18110.2,0.0,11358.0,3.438,3.722,30.81,22.03,13125.7,49358.1,2113.46,4178.9,1288.49,15117.22,8221.13,3660.79,1652.41,417.828333,20547.690833,1495.981667,3620.878333,2624.6575,12388.345,0.1025,21,2022-01-03,JANUARY,2022,False,2022-01-03 21:00:00-06:00
2022-01-04 04:00:00+00:00,12972.0,49514.39,2115.6699,4192.0,1236.6,15640.5996,8193.9004,3710.3601,1453.26,21312.1,156.4,21312.1,1638.6,3806.4,2210.1,13500.6,1601.2,2210.1,17500.8,19102.0,0.0,11358.0,3.438,3.722,29.05,20.0375,12921.95,48763.41,2093.09,4185.51,1243.82,14879.54,8108.52,3665.56,1665.43,251.719167,20722.225,1649.803333,3514.438333,2970.023333,12336.245,0.103333,22,2022-01-03,JANUARY,2022,False,2022-01-03 22:00:00-06:00
2022-01-04 05:00:00+00:00,12245.9004,46921.0001,1964.33,4200.1099,1175.86,14740.0,7621.6099,3556.5,1416.6899,21921.4,118.1,21921.4,1716.6,3825.7,2359.5,13901.5,1682.9,2316.1,17922.4,19605.3,0.0,11778.0,3.438,3.722,27.02,19.6925,12550.86,47228.45,2030.84,4114.58,1206.16,14292.96,7782.57,3575.29,1675.2,142.403333,20664.715833,1753.185,3496.668333,3040.1275,12232.3325,0.104167,23,2022-01-03,JANUARY,2022,False,2022-01-03 23:00:00-06:00
2022-01-04 06:00:00+00:00,11535.2998,44398.6805,1821.5601,4192.6602,1110.9301,13915.0,7083.9302,3353.5801,1385.72,22164.4,87.9,22164.4,1762.3,3843.1,2390.5,14080.6,1727.4,2319.4,18117.6,19845.0,0.0,11034.0,3.4,3.58,24.4,19.085,12078.41,45556.16,1967.68,4081.07,1179.01,13716.49,7444.89,3447.07,1641.54,133.4025,20610.639167,1777.246667,3518.905,3057.4175,12123.668333,0.100833,0,2022-01-04,JANUARY,2022,False,2022-01-04 00:00:00-06:00
2022-01-04 07:00:00+00:00,10678.0996,41163.4696,1768.25,3957.6699,1157.67,12729.2002,6359.0698,3076.95,1436.5601,22568.3,57.9,22568.3,1830.0,3847.5,2395.1,14437.8,1808.1,2282.7,18477.5,20285.6,0.0,11034.0,3.4,3.58,19.48,21.9975,11720.43,44433.38,1960.98,4082.19,1163.4,13395.63,7184.01,3330.67,1596.07,125.75,20463.506667,1762.968333,3527.753333,2983.4125,12063.6175,0.1025,1,2022-01-04,JANUARY,2022,False,2022-01-04 01:00:00-06:00
2022-01-04 08:00:00+00:00,10338.0,40148.6496,1750.13,3964.9399,1159.85,12413.5996,6120.2002,2960.4099,1441.52,22285.1,40.8,22285.1,1814.3,3837.0,2209.6,14383.4,1799.3,2096.4,18389.4,20188.7,0.0,11034.0,3.4,3.58,18.15,22.1825,11517.59,43952.76,1947.33,4104.08,1160.87,13341.32,7034.15,3271.33,1576.1,61.449167,20224.439167,1724.3,3544.4275,2802.306667,12091.955,0.1,2,2022-01-04,JANUARY,2022,False,2022-01-04 02:00:00-06:00
2022-01-04 09:00:00+00:00,10104.7998,39673.5698,1743.37,3989.24,1168.62,12306.0,6011.6401,2901.3899,1448.51,21833.9,32.9,21833.9,1776.8,3822.5,1994.2,14207.5,1769.0,1889.6,18175.3,19944.3,0.0,11034.0,3.4,3.58,19.11,22.205,11391.73,43942.29,1942.67,4144.83,1164.48,13451.82,7028.54,3248.76,1569.46,43.6825,19674.0525,1719.39,3507.25,2283.824167,12119.903333,0.123333,3,2022-01-04,JANUARY,2022,False,2022-01-04 03:00:00-06:00
2022-01-04 10:00:00+00:00,10366.0,40759.8002,1803.47,3989.8899,1180.49,12745.9004,6242.6699,2955.27,1476.11,21320.7,38.8,21320.7,1749.2,3801.6,1765.9,13965.2,1747.4,1674.1,17899.2,19646.6,0.0,11034.0,3.4,3.58,20.35,23.0925,11500.36,44445.38,2016.76,4156.87,1188.13,13702.62,7030.22,3268.29,1582.13,11.763333,19264.721667,1699.3925,3562.816667,1891.121667,12099.629167,0.108333,4,2022-01-04,JANUARY,2022,False,2022-01-04 04:00:00-06:00
2022-01-04 11:00:00+00:00,10867.5,42943.0701,1921.61,4000.4399,1213.08,13575.4004,6758.3398,3083.73,1522.97,21013.3,63.0,21013.3,1745.9,3790.2,1630.0,13784.2,1745.1,1567.0,17701.2,19446.3,0.0,10614.0,3.4,3.58,24.91,23.77,11640.21,45706.32,2087.84,4157.87,1221.39,14306.4,7299.45,3327.07,1666.09,49.636667,19353.040833,1653.668333,3548.088333,1835.785,12265.859167,0.1,5,2022-01-04,JANUARY,2022,False,2022-01-04 05:00:00-06:00
2022-01-04 12:00:00+00:00,11896.0,47054.7693,2101.1499,4039.46,1288.73,15082.5996,7654.3398,3388.22,1604.27,20829.5,80.4,20829.5,1741.8,3790.9,1623.8,13592.6,1742.1,1589.8,17497.6,19239.7,0.0,10614.0,3.4,3.58,25.84,24.1225,12132.77,48225.34,2234.96,4187.28,1286.7,15294.17,7850.47,3481.03,1757.95,108.128333,19921.2475,1665.4825,3570.39,2054.778333,12522.465833,0.1,6,2022-01-04,JANUARY,2022,False,2022-01-04 06:00:00-06:00
2022-01-04 13:00:00+00:00,13230.7998,52772.4897,2377.97,4095.1299,1397.92,17103.4004,8912.3896,3923.28,1731.6,20538.3,66.8,20538.3,1738.3,3787.3,1557.3,13388.6,1742.1,1528.4,17267.8,19009.9,0.0,10614.0,3.4,3.58,40.23,31.2475,12928.7,51737.45,2422.71,4221.69,1380.12,16549.61,8618.63,3729.13,1886.86,51.01,19800.914167,1710.206667,3531.231667,1734.291667,12774.170833,0.1,7,2022-01-04,JANUARY,2022,False,2022-01-04 07:00:00-06:00
2022-01-04 14:00:00+00:00,13806.5996,55414.4407,2483.28,4118.54,1440.9,18139.3008,9517.9805,4116.0698,1791.77,20371.7,54.5,20371.7,1769.3,3795.8,1470.4,13281.7,1774.3,1426.1,17171.3,18945.6,66.3,10564.0,3.4,3.58,42.89,31.7475,13370.71,53658.75,2496.8,4276.5,1434.15,17360.57,9002.63,3818.88,1898.5,96.804167,19542.47,1728.476667,3517.675,1496.589167,12702.924167,50.965833,8,2022-01-04,JANUARY,2022,False,2022-01-04 08:00:00-06:00
2022-01-04 15:00:00+00:00,13608.7998,53656.721,2383.71,4058.3401,1405.66,17509.8008,9061.1504,3908.8899,1720.37,20117.3,59.5,20117.3,1773.2,3793.9,1437.3,13053.4,1782.1,1363.5,16971.7,18753.8,1432.3,10564.0,3.4,3.58,35.56,25.675,13254.7,52720.81,2423.19,4211.98,1421.73,17063.68,8791.14,3727.51,1826.87,20.013333,18691.068333,1681.0825,3460.485,1406.405,12123.080833,1263.648333,9,2022-01-04,JANUARY,2022,False,2022-01-04 09:00:00-06:00
2022-01-04 16:00:00+00:00,13221.7998,50605.6601,2226.1201,3976.3201,1387.9399,16374.9004,8200.4199,3652.9199,1565.24,18686.3,48.8,18686.3,1662.4,3708.9,1263.8,12002.4,1681.9,1146.8,15857.6,17539.5,5923.6,10774.0,3.4,3.58,26.61,22.8675,12850.82,50215.89,2270.4,4026.72,1416.23,16209.42,8166.7,3530.11,1745.49,1.249167,17127.03,1488.021667,3425.413333,1232.935,10979.408333,3257.374167,10,2022-01-04,JANUARY,2022,False,2022-01-04 10:00:00-06:00
2022-01-04 17:00:00+00:00,12907.5,47958.7602,2051.71,3919.8701,1348.46,15450.5,7438.04,3395.75,1446.9301,17307.4,33.7,17307.4,1607.0,3621.8,1148.2,10896.7,1630.2,991.6,14685.6,16315.8,7155.2,10774.0,3.4,3.58,23.39,22.09,12536.87,47991.97,2082.52,3951.33,1367.66,15445.09,7639.91,3294.8,1673.79,87.664167,16897.56,1576.261667,3281.699167,1407.714167,10544.22,3981.759167,11,2022-01-04,JANUARY,2022,False,2022-01-04 11:00:00-06:00
2022-01-04 18:00:00+00:00,12596.7002,45731.7503,1901.95,3866.3,1298.58,14636.0,6903.4502,3180.2,1348.5699,17104.6,80.2,17104.6,1653.5,3588.2,1232.5,10550.2,1674.2,1105.3,14325.1,15999.3,6878.2,10280.0,3.4,3.58,22.74,20.4225,12212.87,45848.75,1926.62,3894.63,1354.72,14683.06,7149.4,3075.61,1551.86,714.443333,18000.121667,1613.170833,3284.005833,1849.890833,10538.609167,3874.8475,12,2022-01-04,JANUARY,2022,False,2022-01-04 12:00:00-06:00
2022-01-04 19:00:00+00:00,12366.2002,43975.7302,1794.15,3819.3201,1251.9301,13877.0996,6569.9702,3018.6201,1278.4399,17543.6,265.4,17543.6,1708.5,3527.4,1333.9,10708.4,1726.1,1388.0,14429.5,16155.6,6617.0,10280.0,3.4,3.58,20.37,20.645,11938.36,44161.81,1854.84,3906.61,1296.75,13960.38,6783.3,2970.33,1451.25,1179.489167,18317.91,1647.5325,3268.2625,1842.85,10379.779167,3755.945,13,2022-01-04,JANUARY,2022,False,2022-01-04 13:00:00-06:00
2022-01-04 20:00:00+00:00,12206.5996,42745.0894,1718.48,3790.8301,1225.99,13250.0996,6370.0601,2951.01,1232.02,17877.6,583.9,17877.6,1733.3,3425.4,1360.1,10774.9,1746.0,1734.6,14397.0,16143.0,6628.9,10170.0,3.4,3.58,19.22,17.9475,11773.08,42815.14,1729.0,3908.46,1222.21,13318.43,6532.08,2921.26,1410.62,1187.3325,18105.795,1648.248333,3125.818333,1796.020833,10348.3775,3881.5625,14,2022-01-04,JANUARY,2022,False,2022-01-04 14:00:00-06:00
2022-01-04 21:00:00+00:00,11974.7002,41608.1005,1644.6899,3780.3201,1201.13,12655.5,6223.7002,2931.3201,1196.74,17853.0,852.8,17853.0,1754.7,3204.2,1339.9,10701.4,1762.8,1983.7,14106.5,15869.3,6935.8,10170.0,3.4,3.58,18.33,5.1225,11618.44,41737.96,1599.94,3897.39,1169.23,12807.88,6342.41,2911.1,1391.58,1231.315833,17627.294167,1679.244167,3121.186667,1488.365833,10107.180833,4015.776667,15,2022-01-04,JANUARY,2022,False,2022-01-04 15:00:00-06:00
2022-01-04 22:00:00+00:00,11737.0996,40788.1798,1599.25,3770.8999,1160.35,12256.2002,6161.3701,2916.04,1186.97,17236.3,1016.0,17236.3,1745.7,2869.9,1283.2,10321.5,1749.8,2094.7,13391.8,15141.6,6589.9,10170.0,3.4,3.58,18.05,10.5,11531.25,41234.61,1619.66,3921.41,1118.68,12486.04,6287.89,2926.56,1343.13,1390.205833,17031.400833,1707.764167,2813.073333,1344.15,9776.2075,4385.856667,16,2022-01-04,JANUARY,2022,False,2022-01-04 16:00:00-06:00
2022-01-04 23:00:00+00:00,11698.4004,41017.7607,1611.77,3776.1001,1161.54,12347.9004,6286.1499,2933.9399,1201.96,16165.6,1120.7,16165.6,1673.7,2518.5,1243.7,9609.0,1675.2,2169.5,12320.9,13996.1,4199.7,10479.0,3.4,3.58,21.57,19.46,11509.41,41351.2,1637.53,4012.05,1066.45,12486.62,6401.91,2954.6,1282.64,1606.661667,15542.258333,1588.638333,2255.610833,1119.615833,8971.736667,4566.306667,17,2022-01-04,JANUARY,2022,False,2022-01-04 17:00:00-06:00
2022-01-05 00:00:00+00:00,11906.0,42430.3903,1708.4,3798.1699,1155.54,12933.2002,6685.0801,2977.3701,1266.63,15871.5,1246.1,15871.5,1637.9,2283.9,1309.2,9394.4,1633.7,2365.6,11872.2,13505.9,717.5,10479.0,3.4,3.58,43.98,31.9375,11708.58,42448.06,1704.32,4074.53,1069.16,12938.14,6703.42,3009.98,1239.93,1713.6025,13981.2075,1464.148333,1762.539167,1066.445,7974.471667,930.344167,18,2022-01-04,JANUARY,2022,False,2022-01-04 18:00:00-06:00
2022-01-05 01:00:00+00:00,12280.0,45148.9599,1855.3101,3875.1299,1215.6899,13979.2998,7386.4102,3201.97,1355.15,16405.2,1408.9,16405.2,1690.7,2216.2,1569.7,9519.7,1672.8,2774.9,11957.5,13630.3,0.2,9951.0,3.4,3.58,33.98,27.9275,12037.9,44538.42,1799.92,4215.41,1151.64,13657.53,7175.08,3189.34,1311.6,1743.0825,14754.003333,1661.604167,1985.599167,1082.679167,8281.04,0.1625,19,2022-01-04,JANUARY,2022,False,2022-01-04 19:00:00-06:00
2022-01-05 02:00:00+00:00,12173.7002,45318.6905,1877.92,3919.46,1214.34,14002.2002,7452.46,3283.3101,1395.3,16864.4,1668.2,16864.4,1717.4,2200.8,1861.3,9416.7,1691.3,3315.0,11858.1,13549.4,0.0,9951.0,3.4,3.58,29.14,22.7025,11904.09,44421.95,1786.16,4239.24,1183.75,13601.77,7180.01,3238.25,1288.68,2030.67,17126.5,1750.6675,2455.161667,1499.336667,9390.665833,0.111667,20,2022-01-04,JANUARY,2022,False,2022-01-04 20:00:00-06:00
2022-01-05 03:00:00+00:00,11927.9004,44799.4306,1858.92,3930.99,1199.23,13864.2002,7330.0298,3276.6001,1411.5601,16643.7,1860.6,16643.7,1702.6,2046.4,2106.3,8927.8,1682.8,3758.0,11202.9,12885.7,0.0,9951.0,3.4,3.58,26.03,22.5025,11699.3,43982.51,1790.97,4279.27,1173.33,13467.42,7070.9,3216.86,1284.45,2026.444167,17879.983333,1696.245,2411.226667,2022.479167,9723.59,0.109167,21,2022-01-04,JANUARY,2022,False,2022-01-04 21:00:00-06:00
2022-01-05 04:00:00+00:00,11477.2998,43349.6796,1798.0,3942.0,1168.1899,13358.2998,7007.3901,3192.05,1406.45,16212.1,2029.7,16212.1,1620.2,1802.8,2306.5,8452.9,1618.6,4134.7,10458.8,12077.4,0.0,9951.0,3.4,3.58,24.53,22.0325,11368.42,42745.34,1709.28,4240.98,1146.62,13015.91,6840.64,3136.4,1287.1,2031.191667,17801.229167,1644.291667,2253.236667,2267.1475,9605.36,0.108333,22,2022-01-04,JANUARY,2022,False,2022-01-04 22:00:00-06:00
2022-01-05 05:00:00+00:00,10932.5996,41235.62,1676.59,3950.1201,1118.13,12602.9004,6554.29,3032.4099,1368.58,15660.3,2210.5,15660.3,1478.8,1532.9,2413.1,8025.0,1496.3,4418.1,9745.9,11242.2,0.0,9951.0,3.4,3.58,25.84,20.63,10854.82,40821.99,1609.64,4201.13,1111.46,12306.49,6483.97,3019.54,1234.94,2288.874167,17413.7625,1612.136667,2208.7125,2359.470833,8944.570833,0.126667,23,2022-01-04,JANUARY,2022,False,2022-01-04 23:00:00-06:00
2022-01-05 06:00:00+00:00,10442.9004,39346.1498,1563.72,3946.6399,1079.8199,11959.0996,6175.77,2850.24,1327.96,15045.0,2340.2,15045.0,1321.6,1315.5,2433.9,7633.8,1354.3,4554.1,9136.6,10490.9,0.0,8993.0,3.58,3.76,24.38,20.7525,10417.14,39125.12,1559.91,4172.97,1064.53,11630.75,6184.81,2905.51,1189.5,2403.305833,15658.818333,1412.259167,1744.356667,2220.3925,7878.504167,0.1025,0,2022-01-05,JANUARY,2022,False,2022-01-05 00:00:00-06:00
